f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector
0.9362595972765464,0.9431818181818182,27,5,0,56,0.921875,34,1111111111111111111111111111111111
0.9121881682109765,0.9204545454545454,27,5,2,54,0.9040178571428572,34,1111111111111111111111111111111111
0.9623663578047041,0.9659090909090909,29,3,0,56,0.953125,34,1111111111111111111111111111111111
0.9362595972765464,0.9431818181818182,27,5,0,56,0.921875,34,1111111111111111111111111111111111
0.9372772630078403,0.9431818181818182,28,4,1,55,0.9285714285714286,34,1111111111111111111111111111111111
0.8832375055285271,0.8977272727272727,24,8,1,55,0.8660714285714286,34,1111111111111111111111111111111111
0.9241379310344826,0.9318181818181818,27,5,1,55,0.9129464285714286,34,1111111111111111111111111111111111
0.8572902845348666,0.875,23,9,2,54,0.8415178571428572,34,1111111111111111111111111111111111
0.910763436187165,0.9204545454545454,26,6,1,55,0.8973214285714286,34,1111111111111111111111111111111111
0.9241379310344826,0.9318181818181818,27,5,1,55,0.9129464285714286,34,1111111111111111111111111111111111
0.9362595972765464,0.9431818181818182,27,5,0,56,0.921875,34,1111111111111111111111111111111111
0.9121881682109765,0.9204545454545454,27,5,2,54,0.9040178571428572,34,1111111111111111111111111111111111
0.9623663578047041,0.9659090909090909,29,3,0,56,0.953125,34,1111111111111111111111111111111111
0.9362595972765464,0.9431818181818182,27,5,0,56,0.921875,34,1111111111111111111111111111111111
0.9372772630078403,0.9431818181818182,28,4,1,55,0.9285714285714286,34,1111111111111111111111111111111111
0.8832375055285271,0.8977272727272727,24,8,1,55,0.8660714285714286,34,1111111111111111111111111111111111
0.9241379310344826,0.9318181818181818,27,5,1,55,0.9129464285714286,34,1111111111111111111111111111111111
0.8572902845348666,0.875,23,9,2,54,0.8415178571428572,34,1111111111111111111111111111111111
0.910763436187165,0.9204545454545454,26,6,1,55,0.8973214285714286,34,1111111111111111111111111111111111
0.9241379310344826,0.9318181818181818,27,5,1,55,0.9129464285714286,34,1111111111111111111111111111111111
0.9362595972765464,0.9431818181818182,27,5,0,56,0.921875,34,1111111111111111111111111111111111
0.9121881682109765,0.9204545454545454,27,5,2,54,0.9040178571428572,34,1111111111111111111111111111111111
0.9623663578047041,0.9659090909090909,29,3,0,56,0.953125,34,1111111111111111111111111111111111
0.9362595972765464,0.9431818181818182,27,5,0,56,0.921875,34,1111111111111111111111111111111111
0.9372772630078403,0.9431818181818182,28,4,1,55,0.9285714285714286,34,1111111111111111111111111111111111
0.8832375055285271,0.8977272727272727,24,8,1,55,0.8660714285714286,34,1111111111111111111111111111111111
0.9241379310344826,0.9318181818181818,27,5,1,55,0.9129464285714286,34,1111111111111111111111111111111111
0.8572902845348666,0.875,23,9,2,54,0.8415178571428572,34,1111111111111111111111111111111111
0.910763436187165,0.9204545454545454,26,6,1,55,0.8973214285714286,34,1111111111111111111111111111111111
0.9241379310344826,0.9318181818181818,27,5,1,55,0.9129464285714286,34,1111111111111111111111111111111111
